Channel Title,Channel Username,ID,Message,Date,Media Path
ምርጥ ዕቃ,@MerttEka,7433,,2025-01-13 20:46:15+00:00,MerttEka_photos/@MerttEka_7433.jpg
ምርጥ ዕቃ,@MerttEka,7432,,2025-01-13 20:46:15+00:00,MerttEka_photos/@MerttEka_7432.jpg
ምርጥ ዕቃ,@MerttEka,7431,"📣  Sonifer Steam Iron

✔️Original  ልብስ መተኮሻ
✔️2200W ሃይል የሚጠቀም
✔️ልብስ የማያቃጥል ceramic  plate
✔️ለሁሉም የጨርቅ አይነቶች የሚሆን
✔️ በደረቅ እና በእፏሎት ልብስ ይተኩሳል

💵💵2500 ብር 💵💵

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-13 20:46:15+00:00,MerttEka_photos/@MerttEka_7431.jpg
ምርጥ ዕቃ,@MerttEka,7430,,2025-01-11 13:44:48+00:00,MerttEka_photos/@MerttEka_7430.jpg
ምርጥ ዕቃ,@MerttEka,7429,,2025-01-11 13:44:48+00:00,MerttEka_photos/@MerttEka_7429.jpg
ምርጥ ዕቃ,@MerttEka,7428,"📣 Glassware Set

✔️ የወይን፣ ኪኒቶ እና መሰል ፈሳሽ መጠጦች ማቅረቢያና መጠጫ
✔️ አንድ ማራኪ ጆክ
✔️ 6 መጠጫ ብርጭቆዎች

💵💵 ሁሉንም 4000 ብር💵💵

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-11 13:44:48+00:00,MerttEka_photos/@MerttEka_7428.jpg
ምርጥ ዕቃ,@MerttEka,7427,"📣 Multifunctional Shoe and Hat Rack

📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-10 06:47:02+00:00,
ምርጥ ዕቃ,@MerttEka,7426,,2025-01-10 06:44:20+00:00,MerttEka_photos/@MerttEka_7426.jpg
ምርጥ ዕቃ,@MerttEka,7425,,2025-01-10 06:44:20+00:00,MerttEka_photos/@MerttEka_7425.jpg
ምርጥ ዕቃ,@MerttEka,7424,"📣 Multifunctional Shoe and Hat Rack

✔️ ባለ ዘርፈ ብዙ ጥቅም 
✔️ ለጫማ፣ ለባርኔጣ፡ኮፍያ መሰል ዕቃዎች ማስቀመጫ
✔️ የሚገጣጠም ከማይዝግ ብረት ቱቦ የተሰራ የተሰራ ባለ 4 ደረጃ
✔️ ደረጃው ውሃ ከማያስገባ ሸራ የተሰራ
✔️ መገጣጠሚያው ካርቦኔትድ ፕላስቲክ የተሰራ
✔️1.72ሜትር ቁመት × 29.5cm ጥልቀትና ×  60cm ስፋት የሆነ
✔️ አነስተኛ ቦታ የሚይዝ

💵💵 2700 ብር💵💵

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-10 06:44:20+00:00,MerttEka_photos/@MerttEka_7424.jpg
ምርጥ ዕቃ,@MerttEka,7423,,2025-01-09 15:12:41+00:00,MerttEka_photos/@MerttEka_7423.jpg
ምርጥ ዕቃ,@MerttEka,7422,,2025-01-09 15:12:41+00:00,MerttEka_photos/@MerttEka_7422.jpg
ምርጥ ዕቃ,@MerttEka,7421,"📣Aluminum Cloth Drying Stand

✔️የአልሙኒየም ልብስ ማስጪያ
✔️የሚታጠፍ፣ የሚዘረጋ፣ ቦታ ቆጣቢ

💵💵 5500 ብር💵💵

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-09 15:12:41+00:00,MerttEka_photos/@MerttEka_7421.jpg
ምርጥ ዕቃ,@MerttEka,7420,"📣 Saachi Double Hot Plate

✔️ኦራጅናል ሸክላ
✔️1500+1000 watt
✔️ አስተማማኝ ቴርሞስታት
✔️ ፊውዝ የተገጠመለት
✔️ የማይዝግ ፍሳሽ የማያስገባ

💸💸 3600💸💸

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-09 10:51:01+00:00,MerttEka_photos/@MerttEka_7420.jpg
ምርጥ ዕቃ,@MerttEka,7419,"📣 Saachi Double Hot Plate

✔️ሳቺ ኦሪጅናል ስቶቭ
✔️ኦሪጅናል  ፊውዝ ያለው ባለ 3 ጫፍ ሶኬት
✔️ ሁለት ተለቅ ያሉ ድስቶችን የሚያስጥድ
☄️1000W+1000W
✔️ፊውዝ ያለው 

💵ትልቁ (60cm) 🟢 3400 ብር💵

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-09 10:49:39+00:00,MerttEka_photos/@MerttEka_7419.jpg
ምርጥ ዕቃ,@MerttEka,7416,"📣ProLISS juicer and Blender

✔️የካሮት፣ አፕል፣ ብርቱኳን፣ ዝኩኒ እና መሰል ፋይበር ያላቸውን ፍራፍሬዎች ጁስ መጭመቂያ
✔️ ጁሱን እና ተረፈ ምርት ፋይበሩን ለየብቻ ይለያል
☄️ 1000 watt ጉልበት ያለው

💵💵 5800 ብር💵💵

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-09 05:36:37+00:00,MerttEka_photos/@MerttEka_7416.jpg
ምርጥ ዕቃ,@MerttEka,7415,"📣 Bird Cage Humidifier

📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-07 13:28:01+00:00,
ምርጥ ዕቃ,@MerttEka,7414,,2025-01-07 13:22:35+00:00,MerttEka_photos/@MerttEka_7414.jpg
ምርጥ ዕቃ,@MerttEka,7413,,2025-01-07 13:22:35+00:00,MerttEka_photos/@MerttEka_7413.jpg
ምርጥ ዕቃ,@MerttEka,7412,"📣 Bird Cage Humidifier

✔️ የቤት መዓዛ ማጨሻ
✔️ ማራኪ ዲዛይን፣ የወፍ ጎጆ መሳይ
✔️በUSB ገመድ የሚሰራ፣ ባለ መብራት
✔️ 280ml ውሃ የሚይዝ ቋት
✔️ ሁለት አይነት ጉም የሚረጭ

💵💵 1400  ብር 💵💵

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-07 13:22:35+00:00,MerttEka_photos/@MerttEka_7412.jpg
ምርጥ ዕቃ,@MerttEka,7411,"ለመላው የክርስትና ዕምነት ተከታይ ደንበኞቻችን እንኳን ለገና በዓል በሰላም አደረሳችሁ። ሃገራችን ሰላም ትሁንልን። ደስ ብሏችሁ በዓሉን አሳልፉ።
🎏 t.me/MerttEka  🎏",2025-01-07 05:55:02+00:00,MerttEka_photos/@MerttEka_7411.jpg
ምርጥ ዕቃ,@MerttEka,7410,,2025-01-06 16:23:52+00:00,MerttEka_photos/@MerttEka_7410.jpg
ምርጥ ዕቃ,@MerttEka,7409,,2025-01-06 16:23:52+00:00,MerttEka_photos/@MerttEka_7409.jpg
ምርጥ ዕቃ,@MerttEka,7408,"📣 3 pc Kitchen Clothes 

✔️ የኪችን አልባሳት
✔️ አንድ ሽርጥ፣ አንድ ትኩስ ነገር መያዢያ  ቧንት እና አንድ የማንኪያና ሹካ መያዢያ

🛍🛍 ሁሉንም 800 ብር🛍🛍

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-06 16:23:52+00:00,MerttEka_photos/@MerttEka_7408.jpg
ምርጥ ዕቃ,@MerttEka,7407,"📣  2 in 1 Star light Humidifier

📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-06 12:02:41+00:00,
ምርጥ ዕቃ,@MerttEka,7406,,2025-01-06 12:01:27+00:00,MerttEka_photos/@MerttEka_7406.jpg
ምርጥ ዕቃ,@MerttEka,7405,,2025-01-06 12:01:27+00:00,MerttEka_photos/@MerttEka_7405.jpg
ምርጥ ዕቃ,@MerttEka,7404,"📣  2 in 1 Star light Humidifier

✔️ የቤት መዓዛ ማጨሻ
✔️  በምሽት የቤትዎን ኮርኒስ
በከዋክብት የሚያሳምር
✔️ በኤሌክትሪክ የሚሰራ
✔️ መኪና ውስጥ ቤትዎ ውስጥ መጠቀም ይችላሉ

🛍🛍1400 ብር🛍🛍

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-06 12:01:27+00:00,MerttEka_photos/@MerttEka_7404.jpg
ምርጥ ዕቃ,@MerttEka,7403,"📣 Non Stick 6pc Knife Set

✔️ ቶሎ የማይደንዙ ስል የሆኑ ቢላዎች
✔️የማይዝጉ፣ የማይመነችኩ፣ የማይጫጫሩ ውብ ቢላዎች
✔️አራት የተለያዩ ቢላዎች
✔️ አንድ መቀስና አንድ መላጫ

🛍🛍 ሁሉንም 1400 ብር🛍🛍

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-06 08:27:13+00:00,MerttEka_photos/@MerttEka_7403.jpg
ምርጥ ዕቃ,@MerttEka,7402,,2025-01-05 18:21:28+00:00,MerttEka_photos/@MerttEka_7402.jpg
ምርጥ ዕቃ,@MerttEka,7401,,2025-01-05 18:21:28+00:00,MerttEka_photos/@MerttEka_7401.jpg
ምርጥ ዕቃ,@MerttEka,7400,"📣 Gemei Professional Hair Straightner Brush

✔️የፀጉር መተኮሻ
✔️ ያበጥራል ይተኩሳል
✔️ ለማንኛውም ፀጉር የሚሆን
✔️ለሂውማን ሄር እና ዊግ የሚመች
✔️ እስከ 750°F ድረስ ስለሚግል ፈጣን ነው
✔️ የተተኮሱት ፀጉር ለረጅም ቀን ውበቱን ጠብቆ እንዲቆይ ይረዳዎታል
✔️ ሴራሚክ ስለሆነ ፀጉር ፈፅሞ አያቃጥልም

🛍🛍 2150 ብር🛍🛍

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-05 18:21:28+00:00,MerttEka_photos/@MerttEka_7400.jpg
ምርጥ ዕቃ,@MerttEka,7399,"📣 Commercial Grinder and Blender

📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-05 14:15:47+00:00,
ምርጥ ዕቃ,@MerttEka,7398,,2025-01-05 14:15:04+00:00,MerttEka_photos/@MerttEka_7398.jpg
ምርጥ ዕቃ,@MerttEka,7397,,2025-01-05 14:15:04+00:00,MerttEka_photos/@MerttEka_7397.jpg
ምርጥ ዕቃ,@MerttEka,7396,"📣 Commercial Grinder and Blender

✔️ ገራሚ ኦሪጅናል የጁስ መፍጪያ
✔️ ከፍተኛ ጉልበት ያለው
✔️ ጁስ፣ ቅጠላ ቅጠል፣ ደረቅ ነገሮችን፣ ሱፍ ወዘተ በፍጥነት ይፈጩበታል
✔️ 2 ሊትር የሚይዝ ጆግ
✔️ ባለ ብረት ጥርስ፣ ባለ 6 ምላጭ
☄️ 2000 watt
✔️ የኪችንዎ ሞገስ

🛍🛍 7500 ብር🛍🛍

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-05 14:15:04+00:00,MerttEka_photos/@MerttEka_7396.jpg
ምርጥ ዕቃ,@MerttEka,7395,,2025-01-05 09:42:50+00:00,MerttEka_photos/@MerttEka_7395.jpg
ምርጥ ዕቃ,@MerttEka,7394,,2025-01-05 09:42:50+00:00,MerttEka_photos/@MerttEka_7394.jpg
ምርጥ ዕቃ,@MerttEka,7393,"📣 Juice and Beverage Dispenser

✔️ የጁስና መሰል ፈሳሽ መጠጦች ማቅረቢያ
✔️ የብረት መቆሚያ ያለው
✔️ የማይሰበር አክሪሊክ ቋት
✔️ በአንድ ግዜ 8 ሊትር መጠጥ ያቀርቡበታል
✔️ የራሱ ቧንቧ ያለው
✔️ ለድግስ፣ ለቤት ውስጥ ግብዢያና መስተንግዶ የሚፈለግ
✔️ መሃሉ ላይ በረዶ ማስቀመጫ የብረት ቋት ስላለው ለአጠቃቀም ምቹ ነው
✔️ የበረዶ መያዢያውን ካልፈለጉት ማውጣት ይችላሉ

🛍🛍 8000 ብር🛍🛍

🛵 ከ100 እስከ 200 ብር ብቻ ከፍለው አዲስ አበባ ውስጥ ካሉበት እንልካለን

👇🔤🔤🔤🔤🔤 🔤🔤🔤👇

➡️ 0944-22-23-24
➡️ 0904-94-48-48

💬የመረጡትን ዕቃ በፎቶ ለመላክ 👇

👉 @ordermertteka1     
 👉 @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌


📎 ለወዳጆችው forward ያድርጉ ይሄንንም   👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ።",2025-01-05 09:42:50+00:00,MerttEka_photos/@MerttEka_7393.jpg
ምርጥ ዕቃ,@MerttEka,7392,,2025-01-05 07:06:08+00:00,MerttEka_photos/@MerttEka_7392.jpg
ምርጥ ዕቃ,@MerttEka,7391,,2025-01-05 07:06:08+00:00,MerttEka_photos/@MerttEka_7391.jpg
